SiteName,GeoID,GeoName,LoadDate,ProductID,Channel,SiteVisit,Bounce,SessionDuration(sec),PageView,AudioComplete,PDFDownload,SignupAttemps,StartDate,EndDate,TimeBucket
www.gov.in,1,India,15-Jan-21,1002345,Paid,559,402,106,26,8,2,10,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,13-Jun-21,1002345,Paid,565,426,109,40,1,5,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,5-Jun-21,1002345,Email,562,417,95,37,13,17,5,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,4-Sep-21,1002345,Paid,573,416,74,35,1,6,13,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,10-Aug-21,1002345,Paid,561,412,92,23,9,12,11,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,1-Jun-21,1002345,Paid,578,426,77,33,7,6,12,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,26-Oct-21,1002345,Email,554,401,87,37,2,8,2,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,17-Nov-21,1002345,Paid,571,427,92,38,1,9,3,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,16-Jul-21,1002345,Paid,568,400,115,28,7,4,9,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,10-Mar-21,1002345,Paid,555,400,103,30,12,13,6,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,2-Apr-21,1002345,Email,552,404,32,22,6,13,5,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,1-Apr-21,1002345,Paid,554,419,96,28,4,1,14,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,7-Jul-21,1002345,Email,575,404,38,26,7,11,12,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,13-Sep-21,1002345,Paid,572,413,30,21,2,1,10,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,18-Jan-21,1002345,Paid,551,406,102,22,8,15,11,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,26-Mar-21,1002345,Paid,570,403,71,25,12,9,12,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,2-Aug-21,1002345,Email,568,405,72,24,14,4,10,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,15-Jul-21,1002345,Email,554,421,119,35,6,16,11,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,14-Jul-21,1002345,Email,562,423,93,26,10,6,4,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,12-Dec-21,1002345,Paid,580,410,30,29,1,6,13,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,5-Mar-21,1002345,Email,555,401,107,38,6,18,5,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,15-Sep-21,1002345,Email,568,403,30,28,9,7,13,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,24-Sep-21,1002345,Paid,556,426,47,36,6,11,7,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,24-Apr-21,1002345,Email,570,405,41,31,16,10,1,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,4-Dec-21,1002345,Email,552,407,85,40,8,16,2,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,23-Feb-21,1002345,Email,574,408,98,25,14,10,4,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,26-Jan-21,1002345,Email,569,412,77,38,4,9,11,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,23-May-21,1002345,Email,566,408,80,39,14,5,3,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,4-Nov-21,1002345,Email,553,417,30,37,12,18,2,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,12-Jun-21,1002345,Email,569,417,54,29,3,2,12,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,1-Dec-21,1002345,Paid,562,423,110,28,3,17,9,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,18-Aug-21,1002345,Email,562,415,89,34,12,15,4,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,28-Jan-21,1002345,Paid,571,414,38,39,16,10,4,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,7-Aug-21,1002345,Paid,569,412,80,33,11,13,12,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,11-Apr-21,1002345,Paid,575,409,100,21,5,3,2,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,8-Oct-21,1002345,Paid,554,418,120,26,3,8,10,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,17-Jul-21,1002345,Email,571,401,94,29,5,8,1,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,2-Jan-21,1002345,Email,566,405,113,38,6,1,8,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,11-May-21,1002345,Email,556,414,104,22,14,15,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,19-Feb-21,1002345,Email,574,420,90,40,2,17,1,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,20-May-21,1002345,Paid,558,420,45,23,11,10,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,15-Jul-21,1002345,Paid,556,401,100,27,6,16,5,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,12-May-21,1002345,Paid,559,401,42,40,2,17,3,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,5-Jun-21,1002345,Email,571,427,44,23,4,2,5,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,6-Apr-21,1002345,Paid,573,418,60,38,13,11,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,16-Sep-21,1002345,Paid,551,418,34,34,16,8,7,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,28-Apr-21,1002345,Email,554,419,58,29,9,18,5,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,12-Oct-21,1002345,Email,550,430,56,21,11,13,11,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,26-Oct-21,1002345,Email,579,400,56,32,15,6,6,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,10-Oct-21,1002345,Email,557,418,91,22,3,13,9,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,7-Mar-21,1002345,Email,556,402,37,26,4,10,13,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,21-Mar-21,1002345,Email,559,421,103,27,1,1,12,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,7-Oct-21,1002345,Email,580,409,95,33,6,1,3,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,1-May-21,1002345,Email,560,424,53,34,1,18,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,13-Sep-21,1002345,Email,558,417,89,27,3,10,7,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,21-Mar-21,1002345,Email,550,428,100,20,3,1,8,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,12-Jul-21,1002345,Paid,551,420,116,32,11,8,9,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,11-Jan-21,1002345,Email,556,411,83,29,11,17,7,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,13-Oct-21,1002345,Email,553,429,119,40,16,17,9,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,9-Jun-21,1002345,Email,566,401,33,38,2,10,1,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,21-Oct-21,1002345,Paid,578,411,40,22,7,8,9,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,27-Oct-21,1002345,Paid,568,429,76,20,9,7,3,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,7-Jul-21,1002345,Paid,558,410,41,30,5,14,8,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,27-Feb-21,1002345,Paid,552,401,74,26,14,12,6,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,21-Oct-21,1002345,Email,574,404,110,20,10,12,3,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,27-Oct-21,1002345,Email,580,401,41,27,2,8,2,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,17-Jun-21,1002345,Email,550,430,74,39,3,7,5,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,17-May-21,1002345,Email,571,423,49,25,10,10,1,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,9-Feb-21,1002345,Email,578,415,106,32,10,17,7,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,29-Nov-21,1002345,Paid,567,423,76,35,16,6,11,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,10-Mar-21,1002345,Paid,562,429,61,40,5,5,4,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,24-Jan-21,1002345,Paid,574,416,118,29,16,2,4,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,10-Jan-21,1002345,Email,561,400,112,37,12,12,12,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,16-Jan-21,1002345,Email,558,400,99,31,13,4,10,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,3-Mar-21,1002345,Paid,573,426,67,33,6,8,2,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,4-Aug-21,1002345,Email,578,411,64,27,2,2,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,4-Jun-21,1002345,Paid,579,422,32,24,2,1,7,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,11-Mar-21,1002345,Paid,557,417,120,29,8,18,3,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,21-Oct-21,1002345,Email,561,419,113,22,1,12,10,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,2-Apr-21,1002345,Paid,570,409,66,33,16,15,1,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,1-Jun-21,1002345,Paid,573,419,118,27,2,6,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,8-May-21,1002345,Paid,561,412,105,27,4,15,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,8-Jun-21,1002345,Email,578,421,98,20,8,18,10,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,18-Aug-21,1002345,Email,567,402,40,33,10,12,6,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,7-Oct-21,1002345,Paid,550,410,52,25,1,4,9,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,7-Sep-21,1002345,Paid,562,415,115,32,10,9,3,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,30-Nov-21,1002345,Paid,559,420,112,37,4,8,8,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,23-Apr-21,1002345,Paid,580,410,100,24,13,17,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,31-May-21,1002345,Paid,578,404,78,22,14,11,1,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,20-Jan-21,1002345,Paid,576,419,98,27,2,8,5,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,13-Oct-21,1002345,Paid,577,416,98,37,1,15,6,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,31-Jul-21,1002345,Paid,557,411,62,21,16,8,8,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,9-Dec-21,1002345,Paid,562,404,37,35,8,2,12,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,6-Aug-21,1002345,Email,573,401,77,27,1,11,12,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,28-Jul-21,1002345,Paid,564,425,111,37,6,15,8,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,12-Jun-21,1002345,Email,570,430,53,39,13,9,3,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,12-Dec-21,1002345,Email,573,417,99,40,1,8,5,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,17-May-21,1002345,Email,560,400,76,38,7,3,4,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,5-Jan-21,1002345,Paid,565,412,100,27,12,11,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,1-Dec-21,1002345,Email,562,401,53,34,3,8,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,9-May-21,1002345,Email,570,405,113,36,16,7,11,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,14-Nov-21,1002345,Paid,561,419,61,34,3,4,6,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,4-May-21,1002345,Email,551,412,118,40,14,6,4,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,15-Jul-21,1002345,Email,572,400,40,34,5,5,10,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,30-Aug-21,1002345,Email,575,415,84,27,12,6,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,22-May-21,1002345,Email,551,411,32,20,7,13,4,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,7-Aug-21,1002345,Paid,576,420,44,36,13,10,9,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,13-May-21,1002345,Paid,561,405,48,39,3,13,13,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,8-Jun-21,1002345,Email,576,428,120,38,5,6,2,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,16-Nov-21,1002345,Paid,568,426,62,35,4,14,10,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,1-Feb-21,1002345,Email,555,417,91,20,7,7,5,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,24-Apr-21,1002345,Paid,580,411,73,20,13,5,11,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,20-Oct-21,1002345,Email,569,403,84,27,9,14,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,20-May-21,1002345,Email,569,408,74,33,11,15,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,6-Jan-21,1002345,Email,557,407,48,20,3,7,14,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,11-Oct-21,1002345,Email,555,411,118,27,7,9,4,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,30-Mar-21,1002345,Paid,565,423,70,28,11,12,8,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,10-Aug-21,1002345,Paid,567,411,59,24,13,12,5,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,1-Feb-21,1002345,Email,578,419,72,24,4,7,6,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,23-Jan-21,1002345,Paid,555,420,112,33,8,14,4,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,28-Aug-21,1002345,Email,569,428,73,24,10,5,4,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,4-Nov-21,1002345,Paid,553,423,31,30,10,15,9,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,14-Oct-21,1002345,Email,553,422,78,23,16,4,5,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,10-Jun-21,1002345,Email,575,410,69,26,7,3,4,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,13-Oct-21,1002345,Paid,575,423,118,21,12,16,1,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,13-Dec-21,1002345,Paid,550,406,100,33,14,14,5,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,30-Jun-21,1002345,Email,552,429,78,23,12,9,6,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,7-Feb-21,1002345,Email,571,402,115,35,9,15,13,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,24-Nov-21,1002345,Email,557,417,71,34,7,9,2,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,20-Jan-21,1002345,Paid,570,423,99,22,10,7,10,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,9-Apr-21,1002345,Email,571,404,80,31,16,2,8,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,6-Feb-21,1002345,Email,564,402,105,23,6,9,14,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,2-Aug-21,1002345,Paid,571,417,36,35,11,3,8,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,19-Sep-21,1002345,Paid,554,423,106,22,1,14,8,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,13-Feb-21,1002345,Email,578,422,39,22,11,5,8,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,27-Oct-21,1002345,Email,559,418,48,25,7,9,2,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,12-Oct-21,1002345,Paid,565,409,35,35,13,14,1,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,2-Mar-21,1002345,Paid,569,404,52,33,11,12,2,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,1-Jan-21,1002345,Email,555,412,41,37,10,3,12,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,6-Sep-21,1002345,Email,558,423,97,31,10,14,12,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,8-Aug-21,1002345,Email,555,417,90,36,14,15,13,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,20-Oct-21,1002345,Email,558,426,108,21,8,5,11,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,5-Apr-21,1002345,Paid,551,419,30,21,1,5,5,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,16-Aug-21,1002345,Paid,566,419,66,20,8,10,5,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,5-Sep-21,1002345,Email,575,422,39,26,8,1,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,16-Feb-21,1002345,Paid,556,419,52,31,7,11,11,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,14-Oct-21,1002345,Paid,560,404,92,36,10,17,12,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,18-Jun-21,1002345,Paid,566,408,103,28,16,14,7,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,8-Aug-21,1002345,Paid,571,404,77,22,9,10,3,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,11-Jul-21,1002345,Paid,571,415,112,27,10,2,13,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,15-Jun-21,1002345,Email,564,408,50,22,13,3,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,22-Feb-21,1002345,Email,566,429,115,34,6,5,4,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,6-Mar-21,1002345,Paid,580,428,111,21,13,8,12,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,21-Mar-21,1002345,Paid,559,418,72,35,10,6,8,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,7-Dec-21,1002345,Paid,566,406,119,21,3,3,6,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,10-Nov-21,1002345,Paid,562,412,61,27,5,14,1,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,19-Aug-21,1002345,Paid,573,412,117,40,3,8,7,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,17-Mar-21,1002345,Paid,560,426,62,36,5,15,7,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,29-Oct-21,1002345,Email,577,422,36,35,12,16,1,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,20-Nov-21,1002345,Paid,570,417,65,34,2,16,13,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,4-Mar-21,1002345,Paid,578,402,33,36,2,7,14,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,22-Jul-21,1002345,Paid,559,416,86,25,4,16,13,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,9-Mar-21,1002345,Email,577,421,75,28,8,8,7,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,26-Apr-21,1002345,Paid,580,427,109,36,11,16,10,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,29-Apr-21,1002345,Email,567,423,118,29,7,9,6,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,3-Nov-21,1002345,Email,562,409,66,33,4,2,3,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,26-Jun-21,1002345,Paid,563,403,93,39,4,16,12,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,6-Jan-21,1002345,Paid,564,426,95,30,1,16,14,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,8-Jan-21,1002345,Paid,571,417,38,32,14,8,6,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,23-Sep-21,1002345,Email,550,414,119,39,9,12,5,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,26-Oct-21,1002345,Email,576,414,39,30,9,5,5,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,18-Jun-21,1002345,Email,554,401,91,30,15,4,7,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,1-May-21,1002345,Paid,580,418,51,23,2,12,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,29-Oct-21,1002345,Email,555,426,112,38,2,11,13,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,16-Apr-21,1002345,Paid,565,417,75,20,14,11,13,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,1-May-21,1002345,Paid,550,422,48,40,16,10,15,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,23-Jun-21,1002345,Paid,559,424,59,34,5,9,3,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,1-Dec-21,1002345,Paid,556,424,94,24,15,3,3,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,4-Apr-21,1002345,Email,552,401,119,20,9,16,1,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,21-Aug-21,1002345,Paid,561,404,107,23,11,16,2,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,18-Jan-21,1002345,Email,560,419,36,23,2,17,10,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,10-Feb-21,1002345,Paid,573,419,80,37,16,10,6,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,8-Apr-21,1002345,Email,550,401,52,31,2,5,10,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,30-Oct-21,1002345,Paid,554,404,69,30,2,17,1,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,15-Dec-21,1002345,Email,551,419,31,40,2,5,2,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,29-Jun-21,1002345,Email,571,408,49,31,13,18,14,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,6-Apr-21,1002345,Email,558,400,85,36,10,11,8,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,18-Sep-21,1002345,Paid,550,430,43,37,8,17,6,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,12-Apr-21,1002345,Email,552,402,64,34,3,9,6,1-Jan-21,20-Dec-21,YTD
www.gov.in,1,India,21-Oct-21,1002345,refferal,573,414,83,28,11,13,15,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,8-Dec-21,1002345,Display,569,412,50,33,12,3,6,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,7-Dec-21,1002345,Direct,554,415,118,40,16,7,2,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,1-Dec-21,1002345,Direct,550,400,43,33,16,18,9,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,26-Oct-21,1002345,Direct,558,423,71,36,9,2,11,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,26-Nov-21,1002345,Direct,568,426,74,24,15,17,5,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,19-Oct-21,1002345,refferal,565,403,109,24,2,9,6,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,16-Oct-21,1002345,Display,557,421,46,22,5,10,2,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,28-Oct-21,1002345,Display,574,401,42,33,10,15,5,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,15-Dec-21,1002345,Direct,563,423,41,34,9,18,3,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,13-Nov-21,1002345,Display,561,412,62,35,3,5,4,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,10-Oct-21,1002345,refferal,573,405,73,20,12,18,13,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,20-Nov-21,1002345,Direct,579,412,35,21,1,18,10,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,22-Nov-21,1002345,Display,578,404,119,36,9,17,12,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,11-Dec-21,1002345,Display,555,424,67,20,6,11,2,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,15-Nov-21,1002345,refferal,559,419,52,38,6,8,5,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,19-Nov-21,1002345,refferal,574,411,55,36,1,14,9,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,1-Oct-21,1002345,Direct,561,408,36,32,5,17,10,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,6-Oct-21,1002345,refferal,556,419,77,33,8,1,3,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,8-Dec-21,1002345,refferal,561,427,43,27,3,10,13,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,6-Nov-21,1002345,refferal,563,417,42,27,15,4,9,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,1-Oct-21,1002345,Display,578,400,68,20,15,3,1,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,2-Nov-21,1002345,Direct,572,426,105,34,5,16,15,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,19-Oct-21,1002345,Display,552,401,39,39,5,11,3,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,22-Nov-21,1002345,Direct,560,412,56,27,13,11,12,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,17-Oct-21,1002345,Direct,580,426,53,39,2,7,10,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,21-Nov-21,1002345,refferal,573,414,63,34,10,18,11,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,8-Nov-21,1002345,refferal,575,423,56,34,15,17,13,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,30-Nov-21,1002345,Display,552,426,117,34,10,1,4,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,6-Oct-21,1002345,Direct,553,423,67,32,9,17,15,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,22-Nov-21,1002345,Direct,574,402,66,25,7,11,2,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,23-Nov-21,1002345,Direct,564,413,86,40,3,12,2,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,3-Dec-21,1002345,Direct,560,429,44,35,16,2,13,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,23-Oct-21,1002345,refferal,570,416,61,24,7,11,5,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,4-Nov-21,1002345,refferal,574,428,111,38,6,10,10,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,28-Oct-21,1002345,Direct,550,413,85,27,13,14,13,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,9-Dec-21,1002345,Display,552,421,86,33,14,15,10,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,11-Oct-21,1002345,Display,567,427,115,27,1,18,1,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,6-Dec-21,1002345,Display,562,412,69,34,9,10,9,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,14-Oct-21,1002345,refferal,560,403,54,38,12,3,7,1-Oct-21,20-Dec-21,QTD
www.gov.in,1,India,26-Oct-21,1002345,Direct,554,420,117,27,12,10,2,1-Oct-21,20-Dec-21,QTD
